as_of,future_observations,last_modelled_week,raw_phase,official_phase,phase_status,activity_level,activity_momentum,negative_level_domains,negative_momentum_domains,positive_momentum_domains,confirming_domains,concentration,dominant_domain,labor_stress_level,labor_stress_momentum,recession_alert,recession_alert_character,evidence_quality_high,phase_separation,confirmation_pending,filtered_winner,contraction_evidence,alert_evidence,information_lag_weeks,weeks_since_any_new_observation,fresh_coincident_domains,stale_domains,carried_forward_domains,withheld,raw_recovery,filtered_recovery,raw_expansion,filtered_expansion,raw_slowdown,filtered_slowdown,raw_contraction,filtered_contraction,age_production,arrived_production,age_employment,arrived_employment,age_real_income,arrived_real_income,age_consumption,arrived_consumption,age_labor_stress,arrived_labor_stress,latest_observation_PAYEMS,latest_observation_W875RX1,latest_observation_INDPRO,latest_observation_CMRMTSPL,latest_observation_RRSFS,latest_observation_ICSA,latest_observation_CCSA
2017-10-13,0,2017-10-13,slowdown,slowdown,official,0.3493333629989247,-0.5763967826633236,0,2,0,2,0.29958396362467327,labor_stress,0.5232733675677732,-1.1399373536441455,none,absent,True,0.9191473544113287,0,slowdown,0.2683745107286535,0.2569114057009312,0,0,4,,4,0,0.0764065114511156,0.004276529326453343,0.15301984954879533,0.03828796071769978,0.7705727395104764,0.9574353151290285,8.994896127481513e-07,1.9482681844476713e-07,8.0,0,5.0,0,6.0,0,3.0,0,0.0,1,2017-09-01,2017-08-01,2017-08-01,2017-07-01,2017-09-01,2017-10-07,2017-09-30
2017-10-20,0,2017-10-20,slowdown,slowdown,official,0.3928668001280081,-0.42225251756959475,0,2,0,2,0.3841138018199924,labor_stress,0.7545278010301213,-0.6041541222064941,none,absent,True,0.8739911125115163,0,slowdown,0.20405522989392744,0.18559397162427194,0,0,4,,4,0,0.09440533128946983,0.006232200124724584,0.20615841197513418,0.05988823768555186,0.6994353479670025,0.9338793501970681,9.08768393670693e-07,2.119926553966978e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2017-09-01,2017-08-01,2017-09-01,2017-07-01,2017-09-01,2017-10-14,2017-10-07
2017-10-27,0,2017-10-27,slowdown,slowdown,official,0.4305253890047259,-0.3244267094687774,0,2,0,2,0.43798613019933236,labor_stress,0.9428207454137105,-0.13011500976758236,none,absent,False,0.8297665353440628,0,slowdown,0.07269021451326818,0.056262637893170486,0,0,4,,4,0,0.10451357345214539,0.007903921985953506,0.24597557410731424,0.08116465896120084,0.6495099371601432,0.9109311943052636,9.15280397263932e-07,2.2474758203002077e-07,5.0,0,7.0,0,8.0,0,5.0,0,0.0,1,2017-09-01,2017-08-01,2017-09-01,2017-07-01,2017-09-01,2017-10-21,2017-10-14
2017-11-03,0,2017-11-03,slowdown,slowdown,official,0.46747586729424634,0.015653326471774108,0,2,0,2,0.4730497523938832,labor_stress,1.1056967163682951,1.256069382227281,none,absent,False,0.5859662183575383,0,slowdown,0.015007710139110644,0.0,0,0,4,,4,0,0.15794576449053177,0.018278208616394134,0.40006506367943,0.19787763941198322,0.4419882294816192,0.7838438577695215,9.423484190235437e-07,2.942021011814862e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2017-10-01,2017-09-01,2017-09-01,2017-08-01,2017-09-01,2017-10-28,2017-10-21
2017-11-10,0,2017-11-10,expansion,slowdown,official,0.47033490139548595,0.17787993145674058,0,2,0,2,0.4762529353239455,labor_stress,1.1199918868744934,2.046953198331853,none,absent,False,0.26929129964979226,0,slowdown,0.013799867700714187,0.0,0,0,4,,4,0,0.18502861992835093,0.03313895987806425,0.4713354089741647,0.34878471652455056,0.34363501592039825,0.6180760161743428,9.55177086224601e-07,3.074230421866212e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2017-10-01,2017-09-01,2017-09-01,2017-08-01,2017-09-01,2017-11-04,2017-10-28
2017-11-17,0,2017-11-17,expansion,expansion,official,0.5020734723254238,0.7539454776983913,0,1,2,1,0.3885217543459919,labor_stress,0.9753323313922874,2.0377334384724084,none,absent,True,0.8023244160930919,0,expansion,0.0,0.0,0,0,4,,4,0,0.24352000241946375,0.08469249435075028,0.6607377946033596,0.8870169104438422,0.09574127274548395,0.02829052083629988,9.302316928077276e-07,7.436910761370274e-08,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2017-10-01,2017-09-01,2017-10-01,2017-08-01,2017-10-01,2017-11-11,2017-11-04
2017-11-24,0,2017-11-24,expansion,expansion,official,0.48920503385678077,0.8021596960686604,0,1,2,1,0.37243694402203265,labor_stress,0.9109901390490722,2.2796626793088985,none,absent,True,0.7995387927158965,0,expansion,0.0,0.0,0,0,4,,4,0,0.25000610268449364,0.08854813493759105,0.6648506897497046,0.8880869276534875,0.08514227733410884,0.023364865235179572,9.302316928077275e-07,7.217374180253867e-08,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2017-10-01,2017-09-01,2017-10-01,2017-08-01,2017-10-01,2017-11-18,2017-11-11
2017-12-01,0,2017-12-01,expansion,expansion,official,0.4710822095076718,0.746593879637209,0,1,2,1,0.3380389203073833,labor_stress,0.7962206073899496,1.3224303885743915,none,absent,True,0.7954273082723906,0,expansion,0.0,0.0,0,0,4,,4,0,0.25007979524868734,0.08980401150697546,0.6534357410188294,0.8852313197793661,0.09648353350079057,0.02496459864883115,9.302316928077276e-07,7.006482729083339e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2017-10-01,2017-10-01,2017-10-01,2017-09-01,2017-10-01,2017-11-25,2017-11-18
2017-12-08,0,2017-12-08,expansion,expansion,official,0.4737529800730747,0.7508800440784886,0,0,2,0,0.33946809359727237,labor_stress,0.8041201049071661,0.7339237293681528,none,absent,True,0.7968363581499245,0,expansion,0.0,0.0,0,0,4,,4,0,0.2517523053095041,0.09004548300794836,0.6587525626278224,0.8868818411578728,0.08949419558720542,0.0230726055000809,9.364754680870442e-07,7.033409798775758e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2017-11-01,2017-10-01,2017-10-01,2017-09-01,2017-10-01,2017-12-02,2017-11-25
2017-12-15,0,2017-12-15,expansion,expansion,official,0.5208421277002351,0.5664234563210647,0,0,2,0,0.36188457838598015,labor_stress,0.9424236689422819,0.4265532249458124,none,absent,True,0.7926648003969293,0,expansion,0.0,0.0,0,0,4,,4,0,0.22572197241228106,0.08372810058171062,0.6357309620609873,0.87639290097864,0.138546125629039,0.03987892156640827,9.398976925809166e-07,7.687324117308813e-08,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2017-11-01,2017-10-01,2017-11-01,2017-09-01,2017-11-01,2017-12-09,2017-12-02
2017-12-22,0,2017-12-22,expansion,expansion,official,0.5179921147943548,0.4940497449909076,0,0,2,0,0.34235325183862064,labor_stress,0.8866814246330573,-0.2771214560881228,none,absent,True,0.7891077687634642,0,expansion,0.0,0.05938316916174059,0,0,4,,4,0,0.22049775065274527,0.0815260880103117,0.6175085354014115,0.8706338567737759,0.16199277241233953,0.047839977858969464,9.415335036255086e-07,7.735694295633946e-08,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2017-11-01,2017-11-01,2017-11-01,2017-10-01,2017-11-01,2017-12-16,2017-12-09
2017-12-29,0,2017-12-29,expansion,expansion,official,0.5079443684974707,0.3672820318194674,0,0,2,0,0.3293442136676831,labor_stress,0.8364426931486368,-0.9194297210886178,none,absent,True,0.7678470150425187,0,expansion,0.0,0.15,0,0,4,,4,0,0.2108980088458113,0.08120242464565151,0.5789432185679046,0.8490494396881703,0.21015782769243088,0.06974805084900325,9.448938531935619e-07,8.481717498607542e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2017-11-01,2017-11-01,2017-11-01,2017-10-01,2017-11-01,2017-12-23,2017-12-16
2018-01-05,0,2018-01-05,expansion,expansion,official,0.48150093442039477,0.23580177916156736,0,0,2,0,0.29800799642641157,labor_stress,0.7174556437203342,-1.27513756153549,none,absent,False,0.6979862226185753,0,expansion,0.0,0.15,0,0,4,,4,0,0.20289259866369933,0.08225740467993807,0.5284430741185125,0.807864359124048,0.2686633782421562,0.1098781365054726,9.489756319930509e-07,9.96905412724006e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2017-12-01,2017-11-01,2017-11-01,2017-10-01,2017-11-01,2017-12-30,2017-12-23
2018-01-12,0,2018-01-12,expansion,expansion,official,0.43984528825307817,0.11029319900738992,0,0,1,0,0.3007841330399334,consumption,0.49624171538138734,-1.3720270450487952,none,absent,False,0.5516391464601633,0,expansion,0.0,0.15,0,0,4,,4,0,0.19689704046015816,0.08209704661348254,0.47206886146825794,0.734770987439974,0.3310331447445769,0.1831318409798107,9.533270070035685e-07,1.2496673276417932e-07,8.0,0,5.0,0,6.0,0,3.0,0,0.0,1,2017-12-01,2017-11-01,2017-11-01,2017-10-01,2017-12-01,2018-01-06,2017-12-23
2018-01-19,0,2018-01-19,expansion,expansion,official,0.5019882864100286,0.04511014555939634,0,0,1,0,0.26354894582308863,consumption,0.6282113604453492,-0.8426357928652752,none,absent,False,0.3272096516311993,0,expansion,0.0,0.15,0,0,4,,4,0,0.15298784022788822,0.05089192402616522,0.47728272297717317,0.6381587837010154,0.3697284990501445,0.3109491320698161,9.377447940407919e-07,1.6020300304705848e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2017-12-01,2017-11-01,2017-12-01,2017-10-01,2017-12-01,2018-01-13,2018-01-06
2018-01-26,0,2018-01-26,expansion,expansion,official,0.5225393339820462,0.16127184808863831,0,0,1,0,0.27851509719492523,labor_stress,0.7276754669609055,-0.2648309387104126,none,absent,True,0.46453205268338704,0,expansion,0.0,0.05674948686651698,0,0,4,,4,0,0.1634172650364757,0.05352486664733089,0.5310809058996484,0.7055035179941436,0.3055008983362292,0.24097146531075653,9.307276467637035e-07,1.5004776902227872e-07,5.0,0,7.0,0,8.0,0,5.0,0,0.0,1,2017-12-01,2017-11-01,2017-12-01,2017-10-01,2017-12-01,2018-01-20,2018-01-13
2018-02-02,0,2018-02-02,expansion,expansion,official,0.5595918921059898,0.23828331907075517,0,0,2,0,0.2937066982894746,labor_stress,0.8217794351000508,-0.01256697226358993,none,absent,True,0.6222768362619862,0,expansion,0.0,0.002692922627912128,0,0,4,,4,0,0.16259375682363503,0.05405226526870159,0.5687980639020297,0.7841122257585302,0.26860725346631287,0.16183538949654414,9.258080223786693e-07,1.1947622410807603e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2018-01-01,2017-12-01,2017-12-01,2017-11-01,2017-12-01,2018-01-27,2018-01-20
2018-02-09,0,2018-02-09,expansion,expansion,official,0.6034543287676698,0.2806561752804071,0,0,2,0,0.3447856305253827,labor_stress,1.040311906187163,0.179997403392444,none,absent,True,0.6942332185622372,0,expansion,0.0,0.0,0,0,4,,4,0,0.15542113427625115,0.051380943433565376,0.5932469567028225,0.8214260858528716,0.2513309864018869,0.12719286729063442,9.226190395501577e-07,1.0342292848089695e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2018-01-01,2017-12-01,2017-12-01,2017-11-01,2017-12-01,2018-02-03,2018-01-27
2018-02-16,0,2018-02-16,slowdown,slowdown,official,0.5362340618126017,-0.14602522296763024,0,1,0,1,0.34949844756776116,labor_stress,0.9370648606822959,0.04070576858175722,none,absent,True,0.4687511451186788,0,slowdown,0.0,0.0,0,0,4,,4,0,0.11547419340815876,0.019229495929373487,0.36048106329548607,0.2560095625476085,0.5240438050083308,0.7247607076662873,9.382880243884535e-07,2.338567307702888e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2018-01-01,2017-12-01,2018-01-01,2017-11-01,2018-01-01,2018-02-10,2018-02-03
2018-02-23,0,2018-02-23,slowdown,slowdown,official,0.5556818162903394,-0.06564574928930085,0,1,0,1,0.37226470355854474,labor_stress,1.0343036330709845,0.44520652103179614,none,absent,True,0.39606531458253813,0,slowdown,0.0,0.0,0,0,4,,4,0,0.12370179982434548,0.02108888349064013,0.4013884702223447,0.2914227786225809,0.4749087910912668,0.687488093205119,9.388620429067749e-07,2.446816600144175e-07,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2018-01-01,2017-12-01,2018-01-01,2017-11-01,2018-01-01,2018-02-17,2018-02-10
2018-03-02,0,2018-03-02,slowdown,slowdown,official,0.5822985604477928,-0.044914231191829315,0,1,0,1,0.40845108444984535,labor_stress,1.189202392442424,1.0986919597348406,none,absent,True,0.4592923518556942,0,slowdown,0.0,0.0,0,0,4,,4,0,0.1210725276583235,0.017598892248598532,0.4142052580513621,0.26155424833775637,0.4647212756117089,0.7208466001934506,9.386786054844359e-07,2.5922019456467867e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2018-01-01,2018-01-01,2018-01-01,2017-12-01,2018-01-01,2018-02-24,2018-02-17
2018-03-09,0,2018-03-09,expansion,slowdown,official,0.579366429796595,0.1732133215370312,0,1,0,1,0.39462477588171024,labor_stress,1.1431617375593397,1.5797032945657246,none,absent,True,0.1930833610074001,1,expansion,0.0,0.0,0,0,4,,4,0,0.14661077491216737,0.03657017198179998,0.5334498987688684,0.5782564926330306,0.31993841822157904,0.3851731316256305,9.080973853318636e-07,2.0375953893113036e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2018-02-01,2018-01-01,2018-01-01,2017-12-01,2018-01-01,2018-03-03,2018-02-24
2018-03-16,0,2018-03-16,expansion,expansion,official,0.6132111091544047,0.21868254049887242,0,1,1,1,0.38767029613539794,labor_stress,1.1886186613970195,1.2966563771864699,none,absent,True,0.5229099528950918,0,expansion,0.0,0.0,0,0,4,,4,0,0.14348778815729785,0.04363823281403062,0.5584245117449128,0.7396357935427874,0.29808679373342845,0.21672584064769562,9.06364360791655e-07,1.329954864060478e-07,3.0,0,5.0,0,6.0,0,3.0,0,0.0,1,2018-02-01,2018-01-01,2018-02-01,2017-12-01,2018-02-01,2018-03-10,2018-03-03
2018-03-23,0,2018-03-16,expansion,expansion,official,0.5959468955631753,0.20370592429258183,0,1,1,1,0.3989008652436268,labor_stress,1.1886186613970195,1.2966563771864699,none,absent,True,0.5021207929846231,0,expansion,0.0,0.0,1,1,4,,5,0,0.14606314056638836,0.044943999288209996,0.5492677463377984,0.7285883287761038,0.3046682059962609,0.22646753579148068,9.070995524643324e-07,1.3614420572696124e-07,3.0,0,5.0,0,6.0,0,3.0,0,0.0,1,2018-02-01,2018-01-01,2018-02-01,2017-12-01,2018-02-01,2018-03-10,2018-03-03
2018-03-30,0,2018-03-30,slowdown,slowdown,official,0.5730005562094561,-0.10026795443171461,0,1,2,1,0.39606259301015345,labor_stress,1.1347204304428868,0.5845752640978008,none,absent,True,0.2155537020734844,0,slowdown,0.0,0.0,0,0,4,,4,0,0.11191919514908932,0.024451199919943472,0.40210176249757795,0.3799974458102083,0.48597812870775325,0.5955511478836927,9.136455795363998e-07,2.063861555054821e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2018-02-01,2018-02-01,2018-02-01,2018-01-01,2018-02-01,2018-03-24,2018-03-17
2018-04-06,0,2018-04-06,slowdown,slowdown,official,0.5478368130996245,-0.2944823271374183,0,1,1,1,0.38050251533754764,labor_stress,1.0422664268945656,0.03217240509641384,none,absent,True,0.6418102047224964,0,slowdown,0.0,0.0,0,0,4,,4,0,0.09100776630661783,0.012491297624363564,0.290732703949177,0.172849138477802,0.6182585931631392,0.8146593432002984,9.365810659459818e-07,2.206975358364517e-07,6.0,0,4.0,0,5.0,0,6.0,0,0.0,1,2018-03-01,2018-02-01,2018-02-01,2018-01-01,2018-02-01,2018-03-31,2018-03-24
2018-04-13,0,2018-04-13,slowdown,slowdown,official,0.5328744509603786,-0.2966899365194808,0,1,1,1,0.36295706799585553,labor_stress,0.9670527416524015,0.019894220346421534,none,absent,True,0.6961869078970795,0,slowdown,0.0,0.0,0,0,4,,4,0,0.09317280318754975,0.010840110340192407,0.2889255596982494,0.14648637757539598,0.617900700382086,0.8426732854724754,9.367321148901871e-07,2.2661193608348796e-07,7.0,0,5.0,0,6.0,0,7.0,0,0.0,1,2018-03-01,2018-02-01,2018-02-01,2018-01-01,2018-02-01,2018-04-07,2018-03-31
2018-04-20,0,2018-04-20,slowdown,expansion,official,0.5449756300460606,-0.020763201276169808,0,1,1,1,0.32697503791242877,labor_stress,0.8909671364783022,-0.4213461674200328,none,absent,True,0.1328908569146231,0,expansion,0.0,0.09028846444714989,0,0,4,,4,0,0.1328637183955481,0.04129349998435146,0.4220379114239161,0.5457985925419195,0.44509743067929,0.41290773562729643,9.395012459334141e-07,1.718464325601773e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2018-03-01,2018-02-01,2018-03-01,2018-01-01,2018-03-01,2018-04-14,2018-04-07
2018-04-27,0,2018-04-27,slowdown,expansion,official,0.5569757819873975,-0.048223407599519194,0,1,1,1,0.3414296351864146,labor_stress,0.9508401902581257,-0.5579365196511988,none,absent,False,0.035015040996350666,0,expansion,0.0,0.11955782563954262,0,0,4,,4,0,0.12603716772592846,0.03717231619282463,0.4100197071050435,0.4989212711864713,0.46394218614405264,0.4639062301901206,9.390249753995063e-07,1.8243058337210366e-07,5.0,0,7.0,0,8.0,0,5.0,0,0.0,1,2018-03-01,2018-02-01,2018-03-01,2018-01-01,2018-03-01,2018-04-21,2018-04-14
2018-05-04,0,2018-05-04,expansion,expansion,official,0.598279083087449,0.0755614723194233,0,2,1,2,0.3984852980447407,labor_stress,1.1920270936901816,0.17939127666451893,none,absent,False,0.026918960351312138,0,expansion,0.0,0.0,0,0,4,,4,0,0.1308117929617544,0.03385227050309051,0.4619708958738442,0.49653324544841165,0.40721639651102587,0.4696142850970995,9.14653375573907e-07,1.9895139833608762e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2018-04-01,2018-03-01,2018-03-01,2018-02-01,2018-03-01,2018-04-28,2018-04-21
2018-05-11,0,2018-05-11,expansion,expansion,official,0.6380283311352841,0.13844287198249677,0,2,1,2,0.4357292944671983,labor_stress,1.3900381728783067,0.4937982749798863,none,absent,True,0.15828367533555143,0,expansion,0.0,0.0,0,0,4,,4,0,0.13004497686426497,0.034596356328099126,0.4970283240091296,0.5618435653869285,0.3729257824464101,0.40355989005137705,9.166801952589181e-07,1.882335954841582e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2018-04-01,2018-03-01,2018-03-01,2018-02-01,2018-03-01,2018-05-05,2018-04-28
2018-05-18,0,2018-05-18,expansion,expansion,official,0.6774944371169583,0.5070007283764324,0,1,1,1,0.4612760679681309,labor_stress,1.5625598501179634,1.1012172925903114,none,absent,True,0.8027670422775933,0,expansion,0.0,0.0,0,0,4,,4,0,0.15970141790697256,0.04927938687538824,0.6601941939388549,0.8767437837929469,0.18010344678053064,0.07397674151535362,9.413736418319824e-07,8.781631108495142e-08,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2018-04-01,2018-03-01,2018-04-01,2018-02-01,2018-04-01,2018-05-12,2018-05-05
2018-05-25,0,2018-05-25,expansion,expansion,official,0.6457958474280373,0.4214744429247138,0,1,1,1,0.4348330535927817,labor_stress,1.404066901673358,0.6721983090592468,none,absent,True,0.7975641208545394,0,expansion,0.0,0.0,0,0,4,,4,0,0.16129689239594264,0.05119498062863591,0.6260659676646653,0.8731845306337351,0.21263619845443826,0.0756204097791957,9.414849539020854e-07,7.895843323763166e-08,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2018-04-01,2018-03-01,2018-04-01,2018-02-01,2018-04-01,2018-05-19,2018-05-12
2018-06-01,0,2018-06-01,expansion,expansion,official,0.6387247133785002,0.46841041399730654,0,0,2,0,0.4175009312750801,labor_stress,1.3333408133196623,0.6812174304750809,none,absent,True,0.8248070293967339,0,expansion,0.0,0.0,0,0,4,,4,0,0.1799325498002548,0.05809400991780196,0.640604653495035,0.8833564719692335,0.17946185395243464,0.058549442572499576,9.427522756224717e-07,7.554046501863343e-08,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2018-05-01,2018-04-01,2018-04-01,2018-03-01,2018-04-01,2018-05-26,2018-05-19
2018-06-08,0,2018-06-08,expansion,expansion,official,0.6255584957458706,0.46585335859598265,0,0,2,0,0.40460961003662377,labor_stress,1.2655348950941685,0.6626655711591599,none,absent,True,0.8207654417172212,0,expansion,0.0,0.0,0,0,4,,4,0,0.18361175180084707,0.06009490214971409,0.6368145894860872,0.8808603438669353,0.17957271595305557,0.059044677406163724,9.427600101734596e-07,7.657718673297816e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2018-05-01,2018-04-01,2018-04-01,2018-03-01,2018-04-01,2018-06-02,2018-05-26
2018-06-15,0,2018-06-15,expansion,expansion,official,0.6359765309237234,0.33989410804107256,0,0,2,0,0.4095782956977137,labor_stress,1.3024109181974148,0.9232286026826052,none,absent,True,0.7729752124457726,0,expansion,0.0,0.0,0,0,4,,4,0,0.1525747866454637,0.04815540880539327,0.6212811289576832,0.8624098602239135,0.22614316543444107,0.08943464777814095,9.189624120431076e-07,8.319255224167929e-08,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2018-05-01,2018-04-01,2018-05-01,2018-03-01,2018-05-01,2018-06-09,2018-06-02
2018-06-22,0,2018-06-22,expansion,expansion,official,0.6575252788778178,0.34314678971216894,0,0,2,0,0.428223113148053,labor_stress,1.4078376094730043,0.9403555000329153,none,absent,True,0.7813607460223837,0,expansion,0.0,0.0,0,0,4,,4,0,0.14739617139560346,0.0464270627247007,0.6264652221207515,0.8674668012538501,0.2261376881974185,0.0861060552314664,9.182862266545449e-07,8.078998272305279e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2018-05-01,2018-04-01,2018-05-01,2018-03-01,2018-05-01,2018-06-16,2018-06-09
2018-06-29,0,2018-06-29,expansion,expansion,official,0.643667443596935,0.10935616742959824,0,0,1,0,0.42438891881507107,labor_stress,1.3658266523228197,0.1934864330461773,none,absent,True,0.6354631887058236,0,expansion,0.0,0.0,0,0,4,,4,0,0.12736303984529954,0.043429407576152664,0.5266101270245386,0.7960168422186672,0.34602590181937076,0.1605536535128436,9.313107912512255e-07,9.66923365371179e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2018-05-01,2018-05-01,2018-05-01,2018-04-01,2018-05-01,2018-06-23,2018-06-16
2018-07-06,0,2018-07-06,expansion,expansion,official,0.6259414119009475,0.004995754150328291,0,0,1,0,0.40514766556627785,labor_stress,1.2679935090646444,-0.554228122372282,none,absent,True,0.5347581528432784,0,expansion,0.0,0.11876316907977472,0,0,4,,4,0,0.1187885883882763,0.042202551347476795,0.4741499458849021,0.7462777470902494,0.40706052757340483,0.21151959424697098,9.381534167311611e-07,1.0731530281585285e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2018-06-01,2018-05-01,2018-05-01,2018-04-01,2018-05-01,2018-06-30,2018-06-23
2018-07-13,0,2018-07-13,slowdown,expansion,official,0.6273560189892228,-0.07980120193899118,0,0,1,0,0.4027957940777868,labor_stress,1.2634818291912155,-0.9804115566003622,none,absent,True,0.3508789941175197,0,expansion,0.0,0.15,0,0,4,,4,0,0.10783857742733653,0.03730879815442572,0.43165474353197547,0.6567850325224349,0.46050573534442435,0.3059060384049152,9.43696263669131e-07,1.3091822416166804e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2018-06-01,2018-05-01,2018-05-01,2018-04-01,2018-05-01,2018-07-07,2018-06-30
2018-07-20,0,2018-07-20,slowdown,expansion,official,0.6577313816300489,-0.11589543719563089,0,0,1,0,0.3953381598417971,labor_stress,1.3001315704191316,-0.5087490420514904,none,absent,False,0.05232097582056966,1,slowdown,0.0,0.10901765186817651,0,0,4,,4,0,0.09777448369270497,0.024291804425659088,0.4157327572339819,0.4616935160550402,0.4864918133002708,0.5140144918756099,9.457730424138295e-07,1.8764369083356253e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2018-06-01,2018-05-01,2018-06-01,2018-04-01,2018-06-01,2018-07-14,2018-07-07
