as_of,future_observations,last_modelled_week,raw_phase,official_phase,phase_status,activity_level,activity_momentum,negative_level_domains,negative_momentum_domains,positive_momentum_domains,confirming_domains,concentration,dominant_domain,labor_stress_level,labor_stress_momentum,recession_alert,recession_alert_character,evidence_quality_high,phase_separation,confirmation_pending,filtered_winner,contraction_evidence,alert_evidence,slowdown_evidence,information_lag_weeks,weeks_since_any_new_observation,fresh_coincident_domains,stale_domains,carried_forward_domains,withheld,raw_recovery,filtered_recovery,raw_expansion,filtered_expansion,raw_slowdown,filtered_slowdown,raw_contraction,filtered_contraction,age_production,arrived_production,age_employment,arrived_employment,age_real_income,arrived_real_income,age_consumption,arrived_consumption,age_labor_stress,arrived_labor_stress,latest_observation_PAYEMS,latest_observation_W875RX1,latest_observation_INDPRO,latest_observation_CMRMTSPL,latest_observation_RRSFS,latest_observation_ICSA,latest_observation_CCSA,gate
2017-04-07,0,2017-04-07,expansion,expansion,official,0.47693726493264926,-0.25395871269033765,0,1,0,1,0.38357436350816654,labor_stress,0.9278071492202761,-0.460947258379971,none,absent,False,0.7961321371883635,0,expansion,0.0,0.10676366250979451,0.0,0,0,4,,4,0,0.10528776565541044,0.02920451407180875,0.6533905216158065,0.8834637760697526,0.24132081479086753,0.08733163888138903,8.979379155009025e-07,7.097704975157534e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2017-03-01,2017-02-01,2017-02-01,2017-01-01,2017-02-01,2017-04-01,2017-03-25,persist17w
2017-04-14,0,2017-04-14,expansion,expansion,official,0.4733464555445003,-0.41276603788149097,0,2,0,2,0.40339194025307357,labor_stress,0.9685002890699622,-0.16729038096609905,none,absent,True,0.525059654706733,0,expansion,0.055762621110852326,0.050622121746262044,0.29411764705882354,0,0,4,,4,0,0.08337060223180345,0.023968925817161636,0.523433546950962,0.7505453119253435,0.39319493862306276,0.22548565721861052,9.121941719089713e-07,1.0503888448004214e-07,8.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2017-03-01,2017-02-01,2017-02-01,2017-01-01,2017-03-01,2017-04-08,2017-04-01,persist17w
2017-04-21,0,2017-04-21,expansion,expansion,official,0.5056513679714838,-0.20579796927150187,0,2,1,2,0.41642025044560016,labor_stress,1.052817346444228,-0.004881627747007455,none,absent,True,0.7553034199584556,0,expansion,0.0010460630886444547,0.0010460630886444547,0.0,0,0,4,,4,0,0.11752958629596445,0.0343920611523001,0.6196125968883252,0.8604556394668151,0.262856902530832,0.10515221950835953,9.142848783681113e-07,7.987252528204575e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2017-03-01,2017-02-01,2017-03-01,2017-01-01,2017-03-01,2017-04-15,2017-04-08,persist17w
2017-04-28,0,2017-04-28,expansion,expansion,official,0.5122170481988604,-0.25236211585226026,0,2,1,2,0.42390066921772024,labor_stress,1.085645747581111,-0.24420449284330184,none,absent,True,0.7594169242766355,0,expansion,0.05232953418070754,0.05232953418070754,0.0,0,0,4,,4,0,0.10855798753310411,0.03165971448947456,0.6285841956511855,0.8638785650924492,0.262856902530832,0.10446164081581372,9.142848783681113e-07,7.960226250146316e-08,6.0,0,7.0,0,8.0,0,6.0,0,0.0,1,2017-03-01,2017-02-01,2017-03-01,2017-01-01,2017-03-01,2017-04-22,2017-04-15,persist17w
2017-05-05,0,2017-05-05,expansion,expansion,official,0.5216322612739367,-0.03350021811006768,0,2,2,2,0.41700657589652074,labor_stress,1.087620415755018,0.052890371416576994,none,absent,True,0.7039435929484519,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1574676063194048,0.05231071793125119,0.5711148777227606,0.8258163897245074,0.27141657190019314,0.12187279677605559,9.440576413919762e-07,9.556818572555669e-08,7.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2017-04-01,2017-03-01,2017-03-01,2017-02-01,2017-03-01,2017-04-29,2017-04-22,persist17w
2017-05-12,0,2017-05-12,expansion,expansion,official,0.5308057289058541,0.2111375285033708,0,1,2,1,0.4176660139974459,labor_stress,1.1084975649955846,0.06514975634980455,none,absent,True,0.687358548852078,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.1983013303963285,0.07678679437408506,0.5447176700026696,0.8052858238779391,0.2569800433961894,0.11792727502586112,9.562048126369837e-07,1.0672211467023822e-07,8.0,0,4.0,0,6.0,0,3.0,0,0.0,1,2017-04-01,2017-03-01,2017-03-01,2017-02-01,2017-04-01,2017-05-06,2017-04-29,persist17w
2017-05-19,0,2017-05-19,expansion,expansion,official,0.5868771888203558,0.49475427699217545,0,1,2,1,0.40746141532902963,labor_stress,1.1956490499053216,0.4991933808793509,none,absent,True,0.7674899893271158,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.21562196963491645,0.08114366945907546,0.6021572633287247,0.8486336587861912,0.1822198078749327,0.07022257707379619,9.591614262518452e-07,9.468093702175977e-08,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2017-04-01,2017-03-01,2017-04-01,2017-02-01,2017-04-01,2017-05-13,2017-05-06,persist17w
2017-05-26,0,2017-05-26,expansion,expansion,official,0.615637422105849,0.6885031035267561,0,1,2,1,0.43514255899229304,labor_stress,1.3394502163327882,1.4679375135522545,none,absent,True,0.8016533263799345,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.2221396410553283,0.0786798613832792,0.6568630256418517,0.8803331877632137,0.1209963707201257,0.040986865668379516,9.625826943679365e-07,8.518512756121411e-08,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2017-04-01,2017-03-01,2017-04-01,2017-02-01,2017-04-01,2017-05-20,2017-05-13,persist17w
2017-06-02,0,2017-06-02,expansion,expansion,official,0.5751065291813827,0.6447837191503669,0,0,2,0,0.4473915554676959,labor_stress,1.2864890232504331,1.0521092171180368,none,absent,True,0.792803344085409,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.23524258696521783,0.08597253416546793,0.6417560615209257,0.8787758782508769,0.12300038219864147,0.03525150921713166,9.693152149936695e-07,7.836652358460654e-08,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2017-05-01,2017-04-01,2017-04-01,2017-03-01,2017-04-01,2017-05-27,2017-05-20,persist17w
2017-06-09,0,2017-06-09,expansion,expansion,official,0.5521002734798286,0.5498785532639289,0,0,2,0,0.4243641240599613,labor_stress,1.1714577447426626,0.5775833876858466,none,absent,True,0.7765280342071745,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.23567760172614374,0.08902733777069781,0.6141982090679818,0.8655553719778724,0.1501232199474005,0.045417208076545604,9.692584739946375e-07,8.21748842229131e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2017-05-01,2017-04-01,2017-04-01,2017-03-01,2017-04-01,2017-06-03,2017-05-27,persist17w
2017-06-16,0,2017-06-16,expansion,expansion,official,0.5261249106351432,0.2981381403309378,0,0,2,0,0.41890725025474085,labor_stress,1.1019876980234455,0.1220059920129445,none,absent,True,0.720908647038012,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.21608043875109753,0.08937947471966393,0.5409649336515578,0.8157645357470779,0.24295365578272146,0.09485588870906579,9.718146231308858e-07,1.00824192482972e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2017-05-01,2017-04-01,2017-05-01,2017-03-01,2017-05-01,2017-06-10,2017-06-03,persist17w
2017-06-23,0,2017-06-23,expansion,expansion,official,0.511987114164443,0.24250516342646944,0,0,2,0,0.40286119987727126,labor_stress,1.0312987156699447,-0.15615889250939707,none,absent,True,0.707732598711126,0,expansion,0.0,0.03346261982344223,0.0,0,0,4,,4,0,0.2128069672915061,0.08761012018800496,0.5441316611563669,0.810061186236058,0.24306039931052983,0.10232858752493196,9.722415972421193e-07,1.060510049773239e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2017-05-01,2017-04-01,2017-05-01,2017-03-01,2017-05-01,2017-06-17,2017-06-10,persist17w
2017-06-30,0,2017-06-30,expansion,expansion,official,0.519826670362235,0.190797188527956,0,1,2,1,0.40625254731911864,labor_stress,1.0559045449953686,-0.06764004005649524,none,absent,True,0.6879386270265833,0,expansion,0.0,0.014494294297820409,0.0,0,0,4,,4,0,0.19867108550082638,0.07788314030292118,0.5443606379014103,0.8050276898812211,0.25696732044029186,0.11708906285463785,9.56157471405737e-07,1.0696122005235556e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2017-05-01,2017-05-01,2017-05-01,2017-04-01,2017-05-01,2017-06-24,2017-06-17,persist17w
2017-07-07,0,2017-07-07,expansion,expansion,official,0.5125876240075431,0.1851425541314837,0,1,2,1,0.3928611353586609,labor_stress,1.006878779692009,-0.28613639718022965,none,absent,True,0.7138198388937252,0,expansion,0.0,0.06131494225290636,0.0,0,0,4,,4,0,0.192250088865015,0.07298922785994857,0.5608837345271348,0.8204152568196404,0.24686525803944814,0.10659541792591525,9.185684020072488e-07,9.739449581425486e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2017-06-01,2017-05-01,2017-05-01,2017-04-01,2017-05-01,2017-07-01,2017-06-24,persist17w
2017-07-14,0,2017-07-14,expansion,expansion,official,0.49453797183758763,-0.10096837169649656,0,1,2,1,0.3706410937173054,labor_stress,0.9164804738331073,-0.7763723100114234,none,absent,False,0.7505531562172101,0,expansion,0.0,0.15103129455280798,0.0,0,0,4,,4,0,0.14847995000421366,0.04915250661799723,0.603940227827992,0.8507002813855079,0.24757890094397694,0.10014712516829781,9.212238174659607e-07,8.682819700223699e-08,3.0,0,5.0,0,6.0,0,3.0,0,0.0,1,2017-06-01,2017-05-01,2017-06-01,2017-04-01,2017-06-01,2017-07-08,2017-07-01,persist17w
2017-07-21,0,2017-07-21,expansion,expansion,official,0.49615131544726454,-0.17622375241784546,0,1,2,1,0.37268759069923746,labor_stress,0.9245471918814919,-1.162257192608064,none,absent,False,0.7610979506176502,0,expansion,0.0,0.15145678181959357,0.0,0,0,4,,4,0,0.13434045011442125,0.042694552743344764,0.6178491917501405,0.8592016570209328,0.24780943605381578,0.0981037064032826,9.22081622525826e-07,8.383243994281232e-08,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2017-06-01,2017-05-01,2017-06-01,2017-04-01,2017-06-01,2017-07-15,2017-07-08,persist17w
2017-07-28,0,2017-07-28,expansion,expansion,official,0.4896323833684808,-0.14398275936055324,0,1,2,1,0.3643355961675926,labor_stress,0.8919525314875735,-0.9997847386437784,none,absent,False,0.7599744209161584,0,expansion,0.0,0.15232320417406722,0.0,0,0,4,,4,0,0.141790435561858,0.04404494421635689,0.6105206737957157,0.8579646971925718,0.24768796901277404,0.09799027627641341,9.216296521405546e-07,8.231465785963106e-08,5.0,0,7.0,0,8.0,0,5.0,0,0.0,1,2017-06-01,2017-05-01,2017-06-01,2017-04-01,2017-06-01,2017-07-22,2017-07-15,persist17w
2017-08-04,0,2017-08-04,expansion,expansion,official,0.4483510456682035,-0.11852620188822253,0,1,1,1,0.4127911500530698,labor_stress,0.9253767188443708,-0.6815368042344372,none,absent,False,0.7531316497270437,0,expansion,0.0,0.15386202329447704,0.0,0,0,4,,4,0,0.14832164350431376,0.04644011108259577,0.6016776588219166,0.8533457273028222,0.24999976744207678,0.10021407757577855,9.302316928077275e-07,8.403880358663185e-08,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2017-07-01,2017-06-01,2017-06-01,2017-05-01,2017-06-01,2017-07-29,2017-07-22,persist17w
2017-08-11,0,2017-08-11,expansion,expansion,official,0.44837346931620947,-0.08015181779038025,0,1,1,1,0.4128205170104354,labor_stress,0.9254888370844009,-0.48435909248763104,none,absent,False,0.7469943556560754,0,expansion,0.0,0.10907617215306468,0.0,0,0,4,,4,0,0.15544880398541946,0.05001885874447434,0.594550498340811,0.8484877054314619,0.2499997674420768,0.10149334977538645,9.302316928077276e-07,8.604867747481137e-08,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2017-07-01,2017-06-01,2017-06-01,2017-05-01,2017-06-01,2017-08-05,2017-07-29,persist17w
2017-08-18,0,2017-08-18,expansion,expansion,official,0.4751719841611023,0.16022904226694593,0,0,2,0,0.39159380901608665,labor_stress,0.9303720360768882,-0.2753776221266123,none,absent,False,0.7321240077589857,0,expansion,0.0,0.05900949045570264,0.0,0,0,4,,4,0,0.20354468183329305,0.0741636319566268,0.5629101443069078,0.8289801410683447,0.23354423968284035,0.09685613330935901,9.341769587313613e-07,9.366566951748741e-08,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2017-07-01,2017-06-01,2017-07-01,2017-05-01,2017-07-01,2017-08-12,2017-08-05,persist17w
2017-08-25,0,2017-08-25,expansion,expansion,official,0.4856298407799611,0.1727136141648514,0,0,2,0,0.4046956083229761,labor_stress,0.9826613191711818,-0.2140877641946401,none,absent,False,0.7295080863176544,0,expansion,0.0,0.04587594947028002,0.0,0,0,4,,4,0,0.20221999524215234,0.07645646102474773,0.5642143828820607,0.8265257645785802,0.2335646876170364,0.09701767826092575,9.342587504681455e-07,9.613574628279365e-08,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2017-07-01,2017-06-01,2017-07-01,2017-05-01,2017-07-01,2017-08-19,2017-08-12,persist17w
2017-09-01,0,2017-09-01,expansion,expansion,official,0.5084141502832866,0.1901139225945672,0,0,2,0,0.3939937895140623,labor_stress,1.0015600885634202,0.03155650740014259,none,absent,True,0.709445000297103,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.20587511112022794,0.07950032363602384,0.5508374778613354,0.8149722862187838,0.24328643787268509,0.10552728592168081,9.731457514907403e-07,1.0422351149172778e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2017-08-01,2017-07-01,2017-07-01,2017-06-01,2017-07-01,2017-08-26,2017-08-19,persist17w
2017-09-08,0,2017-09-08,expansion,expansion,official,0.4444431721695258,0.05256682867652114,0,0,2,0,0.3067682172579718,labor_stress,0.6817051979946164,-0.6539816033995414,none,absent,False,0.7097414163659677,0,expansion,0.0,0.14013891501418743,0.0,0,0,4,,4,0,0.20231377946312054,0.07899047469958716,0.554282678789929,0.81537541822836,0.2434025681366779,0.10563400186239232,9.736102725467116e-07,1.0520966050185004e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2017-08-01,2017-07-01,2017-07-01,2017-06-01,2017-07-01,2017-09-02,2017-08-26,persist17w
2017-09-15,0,2017-09-15,expansion,expansion,official,0.32250298794475635,-0.640754804423082,0,2,0,2,0.3076910621182679,employment,0.38803862130011485,-1.5397646685009432,none,absent,True,0.6715337209160335,0,expansion,0.296053607414454,0.2895997990764656,0.11764705882352941,0,0,4,,4,0,0.07520662127600536,0.021854180499375736,0.5826738056541082,0.8248397250024792,0.34211861769500934,0.15330600408644568,9.55374877099687e-07,9.041169944221673e-08,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2017-08-01,2017-07-01,2017-08-01,2017-06-01,2017-08-01,2017-09-09,2017-09-02,persist17w
2017-09-22,0,2017-09-22,expansion,expansion,official,0.2954037201958442,-0.6990511394488197,0,2,0,2,0.33591752612746223,employment,0.2525422825555541,-1.8309821155714907,none,absent,True,0.6028719916098032,0,expansion,0.32528552970359215,0.3251666480418438,0.17647058823529413,0,0,4,,4,0,0.06997287150883011,0.020060135175312695,0.5517633996551676,0.7914058796589778,0.37826277817557624,0.18853388804917462,9.506604260992814e-07,9.711653480106534e-08,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2017-08-01,2017-07-01,2017-08-01,2017-06-01,2017-08-01,2017-09-16,2017-09-09,persist17w
2017-09-29,0,2017-09-29,expansion,expansion,official,0.24384233374704323,-0.8375282916440099,0,2,0,2,0.4069485612780323,employment,0.06658024791782059,-2.4507236564492136,none,absent,True,0.5025148934440891,0,expansion,0.3689701951441483,0.3689701951441483,0.23529411764705882,0,0,4,,4,0,0.05724193123684373,0.016245905630867565,0.5200005895600397,0.7431344401018058,0.4227565343462181,0.2406195466577168,9.448568984892471e-07,1.0760960986580987e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2017-08-01,2017-08-01,2017-08-01,2017-07-01,2017-08-01,2017-09-23,2017-09-16,persist17w
2017-10-06,0,2017-10-06,slowdown,expansion,official,0.27119663311478437,-0.8607753687753616,0,3,0,3,0.32409030981095316,employment,0.2600471750124221,-1.889377821125117,none,absent,True,0.31357974717457837,0,expansion,0.34585771555907885,0.34585771555907885,0.29411764705882354,0,0,4,,4,0,0.049930750713010605,0.013068032473429374,0.47295091746310675,0.6502557959104246,0.4771174194586068,0.3366760487358462,9.123652758974289e-07,1.228802998059772e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2017-09-01,2017-08-01,2017-08-01,2017-07-01,2017-08-01,2017-09-30,2017-09-23,persist17w
2017-10-13,0,2017-10-13,expansion,expansion,official,0.3493333629989247,-0.5763967826633236,0,2,0,2,0.29958396362467327,labor_stress,0.5232733675677732,-1.1399373536441455,none,absent,True,0.28132471041576285,0,expansion,0.2683745107286535,0.2569114057009312,0.35294117647058826,0,0,4,,4,0,0.0798571133629881,0.021898852497073913,0.4610043771015278,0.6297128602757822,0.45913756942393325,0.34838814986001937,9.401115508331534e-07,1.3736712448641485e-07,8.0,0,5.0,0,6.0,0,3.0,0,0.0,1,2017-09-01,2017-08-01,2017-08-01,2017-07-01,2017-09-01,2017-10-07,2017-09-30,persist17w
2017-10-20,0,2017-10-20,slowdown,slowdown,official,0.3928668001280081,-0.42225251756959475,0,2,0,2,0.3841138018199924,labor_stress,0.7545278010301213,-0.6041541222064941,none,absent,True,0.3190888041895724,0,slowdown,0.20405522989392744,0.18559397162427194,0.5882352941176471,0,0,4,,4,0,0.09668052651547013,0.018777257924231624,0.3717954432156056,0.33106686536957386,0.5315230995989549,0.6501556695591463,9.306699693823408e-07,2.071470482608002e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2017-09-01,2017-08-01,2017-09-01,2017-07-01,2017-09-01,2017-10-14,2017-10-07,persist17w
2017-10-27,0,2017-10-27,expansion,slowdown,official,0.4305253890047259,-0.3244267094687774,0,2,0,2,0.43798613019933236,labor_stress,0.9428207454137105,-0.13011500976758236,none,absent,False,0.1595885527782448,1,expansion,0.07269021451326818,0.056262637893170486,0.0,0,0,4,,4,0,0.11006012760463009,0.022870695693070216,0.6128307418981463,0.5683587997774933,0.2771081666427309,0.40877024699924847,9.638544926703684e-07,2.5753018793730574e-07,5.0,0,7.0,0,8.0,0,5.0,0,0.0,1,2017-09-01,2017-08-01,2017-09-01,2017-07-01,2017-09-01,2017-10-21,2017-10-14,persist17w
2017-11-03,0,2017-11-03,expansion,expansion,official,0.46747586729424634,0.015653326471774108,0,2,0,2,0.4730497523938832,labor_stress,1.1056967163682951,1.256069382227281,none,absent,False,0.6633259598788577,0,expansion,0.015007710139110644,0.0,0.0,0,0,4,,4,0,0.16155036887545465,0.049623801674135645,0.5613405006273217,0.8068510266035587,0.2771081666427309,0.14352506672470103,9.638544926703684e-07,1.0499760460667037e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2017-10-01,2017-09-01,2017-09-01,2017-08-01,2017-09-01,2017-10-28,2017-10-21,persist17w
2017-11-10,0,2017-11-10,expansion,expansion,official,0.47033490139548595,0.17787993145674058,0,2,0,2,0.4762529353239455,labor_stress,1.1199918868744934,2.046953198331853,none,absent,False,0.6562875134968337,0,expansion,0.013799867700714187,0.0,0.0,0,0,4,,4,0,0.1867095318371194,0.06430235229678861,0.536181337665657,0.7959925266786431,0.2771081666427309,0.1397050131818094,9.638544926703684e-07,1.0784275897735588e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2017-10-01,2017-09-01,2017-09-01,2017-08-01,2017-09-01,2017-11-04,2017-10-28,persist17w
2017-11-17,0,2017-11-17,expansion,expansion,official,0.5020734723254238,0.7539454776983913,0,1,2,1,0.3885217543459919,labor_stress,0.9753323313922874,2.0377334384724084,none,absent,True,0.8032468838238992,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.24352000241946375,0.08506933137421938,0.6607377946033596,0.8883162151981185,0.09574127274548395,0.02661438164033948,9.302316928077276e-07,7.178732266435844e-08,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2017-10-01,2017-09-01,2017-10-01,2017-08-01,2017-10-01,2017-11-11,2017-11-04,persist17w
2017-11-24,0,2017-11-24,expansion,expansion,official,0.48920503385678077,0.8021596960686604,0,1,2,1,0.37243694402203265,labor_stress,0.9109901390490722,2.2796626793088985,none,absent,True,0.7995383558564697,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.25000610268449364,0.08865404999182752,0.6648506897497046,0.8881924058482972,0.08514227733410884,0.02315347231726189,9.302316928077275e-07,7.18426133700256e-08,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2017-10-01,2017-09-01,2017-10-01,2017-08-01,2017-10-01,2017-11-18,2017-11-11,persist17w
2017-12-01,0,2017-12-01,expansion,expansion,official,0.4710822095076718,0.746593879637209,0,1,2,1,0.3380389203073833,labor_stress,0.7962206073899496,1.3224303885743915,none,absent,True,0.7953883552228656,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.25007979524868734,0.08982655173757302,0.6534357410188294,0.8852149069604386,0.09648353350079057,0.024958471232397975,9.302316928077276e-07,7.006959035455838e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2017-10-01,2017-10-01,2017-10-01,2017-09-01,2017-10-01,2017-11-25,2017-11-18,persist17w
2017-12-08,0,2017-12-08,expansion,expansion,official,0.4737529800730747,0.7508800440784886,0,0,2,0,0.33946809359727237,labor_stress,0.8041201049071661,0.7339237293681528,none,absent,True,0.7968228355652436,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.2517523053095041,0.09005239443622191,0.6587525626278224,0.8868752300014655,0.08949419558720542,0.023072305224141495,9.364754680870442e-07,7.033817106850026e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2017-11-01,2017-10-01,2017-10-01,2017-09-01,2017-10-01,2017-12-02,2017-11-25,persist17w
2017-12-15,0,2017-12-15,expansion,expansion,official,0.5208421277002351,0.5664234563210647,0,0,2,0,0.36188457838598015,labor_stress,0.9424236689422819,0.4265532249458124,none,absent,True,0.7926622660213692,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.22572197241228106,0.08372941498241679,0.6357309620609873,0.8763916810037861,0.138546125629039,0.03987882713968844,9.398976925809166e-07,7.687410868974015e-08,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2017-11-01,2017-10-01,2017-11-01,2017-09-01,2017-11-01,2017-12-09,2017-12-02,persist17w
2017-12-22,0,2017-12-22,expansion,expansion,official,0.5179921147943548,0.4940497449909076,0,0,2,0,0.34235325183862064,labor_stress,0.8866814246330573,-0.2771214560881228,none,absent,True,0.7891071660374168,0,expansion,0.0,0.05938316916174059,0.0,0,0,4,,4,0,0.22049775065274527,0.08152639905535546,0.6175085354014115,0.8706335650927722,0.16199277241233953,0.04783995849471132,9.415335036255086e-07,7.735716097927221e-08,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2017-11-01,2017-11-01,2017-11-01,2017-10-01,2017-11-01,2017-12-16,2017-12-09,persist17w
2017-12-29,0,2017-12-29,expansion,expansion,official,0.5079443684974707,0.3672820318194674,0,0,2,0,0.3293442136676831,labor_stress,0.8364426931486368,-0.9194297210886178,none,absent,True,0.7678468181987865,0,expansion,0.0,0.15,0.0,0,0,4,,4,0,0.2108980088458113,0.08120252761399589,0.5789432185679046,0.8490493458127825,0.21015782769243088,0.06974804175597138,9.448938531935619e-07,8.481725038028167e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2017-11-01,2017-11-01,2017-11-01,2017-10-01,2017-11-01,2017-12-23,2017-12-16,persist17w
